id,repository,old_locator,new_locator,category
9526,pkp/omp,"cy.get('a:contains(""DOIs"")')","cy.get('nav div[data-pc-section=""header""] a span').contains('DOIs')",structural_break
9527,pkp/omp,cy.contains('This version has been published and can not be edited.'),cy.contains('This version has been published. Editing it may impact the published content.'),assertion_change
9528,pkp/omp,"cy.get('button[id=""publication-button""]')",cy.get('nav').contains('Published'),structural_break
9529,pkp/omp,cy.get('[role=dialog] button').contains('Unpublish'),"cy.get('[data-cy=""dialog""] button').contains('Unpublish')",structural_break
9530,pkp/omp,cy.get('.pkpPublication__versionPublished'),cy.get('#directSales'),structural_break
9531,pkp/omp,"cy.get('nav div[data-pc-section=""itemcontent""] a span').contains('Distribution')",cy.get('nav').contains('Settings'),structural_break
9532,pkp/omp,"cy.get('nav div[data-pc-section=""header""] a span').contains('Submissions')",cy.get('nav').contains('Submissions'),structural_break
9533,pkp/omp,"cy.get('.app__nav a:contains(""Distribution"")')","cy.get('nav div[data-pc-section=""header""] a span').contains('Settings')",structural_break
9534,pkp/omp,"cy.get('.app__nav a:contains(""Submissions"")')","cy.get('nav div[data-pc-section=""header""] a span').contains('Submissions')",structural_break
9535,pkp/omp,cy.get('[role=dialog] .pkpButton').contains('Unpublish'),cy.get('button').contains('Unpublish'),structural_break
9536,pkp/omp,cy.get('.pkp_modal .formButtons .submitFormButton'),"cy.get('[role=""dialog""] #directSales')",structural_break
9537,pkp/omp,cy.get('.pkp_modal .pkpButton').contains('Publish'),"cy.get('[role=""dialog""] .pkpButton').contains('Publish')",structural_break
9538,pkp/omp,cy.get('.modal__footer > .pkpButton').contains('Unpublish'),cy.get('[role=dialog] .pkpButton').contains('Unpublish'),structural_break
9539,pkp/omp,"cy.get('nav div[data-pc-section=""itemcontent""] a span').contains('Monographs')",cy.get('nav').contains('Statistics'),structural_break
9540,pkp/omp,"cy.get('.app__nav a:contains(""Monographs"")')","cy.get('nav div[data-pc-section=""header""] a span').contains('Statistics')",structural_break
9541,pkp/omp,cy.get('nav').contains('Dashboards'),cy.get('nav').contains('Editor Dashboard'),assertion_change
9542,pkp/omp,cy.get('nav').contains('Submissions'),cy.get('nav').contains('Dashboards'),assertion_change
9543,pkp/omp,cy.get('div#titleAbstract button').contains('French'),cy.get('.pkpFormLocales button').contains('French'),structural_break
9544,pkp/omp,cy.get('#titleAbstract input[name=prefix-en]'),cy.get('input[name=prefix-en]'),structural_break
9545,pkp/omp,cy.get('#titleAbstract input[name=prefix-fr_CA]'),cy.get('input[name=prefix-fr_CA]'),structural_break
9546,pkp/omp,"cy.get('#titleAbstract [role=""status""]').contains('Saved')",cy.get('button').contains('Save'),structural_break
9547,pkp/omp,"cy.get('#metadata [role=""status""]').contains('Saved')",cy.get('button').contains('Save'),structural_break
9548,pkp/omp,cy.get('div#representations-grid a').contains('Add publication format'),"cy.get('[data-cy=""publication-format-manager""] a').contains('Add publication format')",structural_break
9549,pkp/omp,"cy.get('nav div[data-pc-section=""itemcontent""] a span').contains('Press')",cy.get('nav').contains('Settings'),structural_break
9550,pkp/omp,"cy.get('nav div[data-pc-section=""itemcontent""] a span').contains('Workflow')",cy.get('nav').contains('Settings'),structural_break
9551,pkp/omp,"cy.get('nav div[data-pc-section=""header""] a span').contains('Submissions')",cy.get('nav').contains('Submissions'),structural_break
9552,pkp/omp,cy.get('.app__nav a').contains('Press'),"cy.get('nav div[data-pc-section=""header""] a span').contains('Settings')",structural_break
9553,pkp/omp,cy.get('.app__nav a').contains('Workflow'),"cy.get('nav div[data-pc-section=""header""] a span').contains('Settings')",structural_break
9554,pkp/omp,cy.get('.app__nav a').contains('Submissions'),"cy.get('nav div[data-pc-section=""header""] a span').contains('Submissions')",structural_break
9555,pkp/omp,"cy.get('div.pkp_modal_panel div.header:contains(""Add publication format"")')","cy.get('[role=""dialog""] h1:contains(""Add publication format"")')",structural_break
9556,pkp/omp,cy.get('.pkpModalConfirmButton'),"cy.get('button:contains(""OK"")')",structural_break
9557,pkp/omp,"cy.get('input[id^=""name-en_US-""]')","cy.get('input[id^=""name-en-""]')",structural_break
9558,pkp/omp,cy.get('div#titleAbstract button').contains('French/Français (Canada)'),cy.get('div#titleAbstract button').contains('French'),structural_break
9559,pkp/omp,cy.get('div#metadata button').contains('French/Français (Canada)'),cy.get('div#metadata button').contains('French'),structural_break
9560,pkp/omp,cy.get('#titleAbstract-abstract-control-fr_CA'),cy.get('#titleAbstract-title-control-fr_CA'),structural_break
9561,pkp/omp,cy.get('span').contains('Enable this press').siblings('input'),"cy.get('span').contains('Enable this press').closest('label').find('input[type=""checkbox""]')",structural_break
9562,pkp/omp,"cy.get('label[for=""searchIndexing-searchDescription-control-en""] ~ button.tooltipButton')","cy.get('label[for=""searchIndexing-searchDescription-control-en""] ~ span.tooltipButton')",structural_break
9563,pkp/omp,"cy.get('label[for=""searchIndexing-searchDescription-control-en""] ~ button.tooltipButton')","cy.get('label[for=""searchIndexing-searchDescription-control-en""] ~ span.tooltipButton')",structural_break
9564,pkp/omp,"cy.get('nav div[data-pc-section=""header""] a span').contains('Administration')",cy.get('nav').contains('Administration'),structural_break
9565,pkp/omp,"cy.get('nav div[data-pc-section=""itemcontent""] a span').contains('Press')",cy.get('nav').contains('Settings'),structural_break
9566,pkp/omp,"cy.get('nav div[data-pc-section=""itemcontent""] a span').contains('Press')",cy.get('nav').contains('Settings'),structural_break
9567,pkp/omp,"cy.get('nav div[data-pc-section=""itemcontent""] a span').contains('Users & Roles')",cy.get('nav').contains('Settings'),structural_break
9568,pkp/omp,cy.get('.app__nav a').contains('Administration'),"cy.get('nav div[data-pc-section=""header""] a span').contains('Administration')",structural_break
9569,pkp/omp,cy.get('.app__nav a').contains('Press'),"cy.get('nav div[data-pc-section=""header""] a span').contains('Settings')",structural_break
9570,pkp/omp,cy.get('.app__nav a').contains('Press'),"cy.get('nav div[data-pc-section=""header""] a span').contains('Settings')",structural_break
9571,pkp/omp,"cy.get('a:contains(""Users & Roles"")')","cy.get('nav div[data-pc-section=""header""] a span').contains('Settings')",structural_break
9572,pkp/omp,cy.contains('Locale settings saved.'),"cy.get('input[id^=""select-cell-fr_CA-formLocale""]')",structural_break
9573,pkp/omp,cy.get('div[id=context-acronym-error-en_US]').find('span').contains('This field is required.'),cy.get('div[id=context-name-error-en]').find('span').contains('This field is required.'),structural_break
9574,pkp/omp,cy.get('input[name=acronym-en_US]'),"cy.get('input[name=""name-en""]')",structural_break
9575,pkp/omp,"cy.get('input[name=""supportedLocales""][value=""en_US')","cy.get('input[name=""supportedLocales""][value=""en')",structural_break
9576,pkp/omp,"cy.get('input[name=""primaryLocale""][value=""en_US')","cy.get('input[name=""primaryLocale""][value=""en')",structural_break
9577,pkp/omp,"cy.get('textarea[name=""customHeaders-en_US""]')","cy.get('input[name=""searchDescription-en""]')",structural_break
9578,pkp/omp,"cy.get('label[for=""searchIndexing-searchDescription-control-en_US""] ~ button.tooltipButton')","cy.get('label[for=""searchIndexing-searchDescription-control-en""] ~ button.tooltipButton')",structural_break
9579,pkp/omp,"cy.get('label[for=""searchIndexing-searchDescription-control-en_US""] ~ button.tooltipButton')","cy.get('label[for=""searchIndexing-searchDescription-control-en""] ~ button.tooltipButton')",structural_break
9580,pkp/omp,"cy.get('nav div[data-pc-section=""itemcontent""] a span').contains('Users & Roles')",cy.get('nav').contains('Settings'),structural_break
9581,pkp/omp,"cy.get('a:contains(""Users & Roles"")')","cy.get('nav div[data-pc-section=""header""] a span').contains('Settings')",structural_break
9582,pkp/omp,"cy.get('nav div[data-pc-section=""itemcontent""] a span').contains('Press')",cy.get('nav').contains('Settings'),structural_break
9583,pkp/omp,cy.get('.app__nav a').contains('Press'),"cy.get('nav div[data-pc-section=""header""] a span').contains('Settings')",structural_break
9584,pkp/omp,"cy.get('input[id^=""name-en_US-""]')","cy.get('input[id^=""name-en-""]')",structural_break
9585,pkp/omp,"cy.get('input[id^=""name-en_US-""]')","cy.get('input[id^=""name-en-""]')",structural_break
9586,pkp/omp,"cy.get('input[id^=""name-en_US-""]')","cy.get('input[id^=""name-en-""]')",structural_break
9587,pkp/omp,"cy.get('input[id^=""name-en_US-""]')","cy.get('input[id^=""name-en-""]')",structural_break
9588,pkp/omp,"cy.get('input[id^=""name-en_US-""]')","cy.get('input[id^=""name-en-""]')",structural_break
9589,pkp/omp,"cy.get('input[id^=""name-en_US-""]')","cy.get('input[id^=""name-en-""]')",structural_break
9590,pkp/omp,"cy.get('nav div[data-pc-section=""itemcontent""] a span').contains('Press')",cy.get('nav').contains('Settings'),structural_break
9591,pkp/omp,cy.get('.app__nav a').contains('Press'),"cy.get('nav div[data-pc-section=""header""] a span').contains('Settings')",structural_break
9592,pkp/omp,"cy.get('input[id^=""title-en_US-""]')","cy.get('input[id^=""title-en-""]')",structural_break
9593,pkp/omp,"cy.get('input[id^=""title-en_US-""]')","cy.get('input[id^=""title-en-""]')",structural_break
9594,pkp/omp,"cy.get('input[id^=""title-en_US-""]')","cy.get('input[id^=""title-en-""]')",structural_break
9595,pkp/omp,"cy.get('input[id^=""title-en_US-""]')","cy.get('input[id^=""title-en-""]')",structural_break
9596,pkp/omp,"cy.get('input[id^=""title-en_US-""]')","cy.get('input[id^=""title-en-""]')",structural_break
9597,pkp/omp,cy.get('label').contains(submission.authors[0].role),"cy.get(`input[name=contributorRoles][value=""${submission.authors[0].contributorRoles[0]}""]`)",structural_break
9598,pkp/omp,cy.get('label').contains(author.role),"cy.get(`input[name=contributorRoles][value=""${author.contributorRoles[0]}""]`)",structural_break
9599,pkp/omp,cy.get('label').contains(submission.authors[0].role).parent().find('input'),cy.get('label').contains(submission.authors[0].role),structural_break
9600,pkp/omp,cy.get('label').contains(author.role).parent().find('input'),cy.get('label').contains(author.role),structural_break
9601,pkp/omp,cy.contains('Make a Submission: Details'),cy.contains('Make a Submission: Upload Files'),assertion_change
9602,pkp/omp,cy.get('.pkpSteps__step__label').contains('Upload Files'),cy.get('.pkpSteps__step__label--current').contains('Upload Files'),structural_break
9603,pkp/omp,"cy.get('h1:contains(""' + submission.title + '"")')","cy.get('p:contains(""' + submission.title + '"")')",structural_break
9604,pkp/omp,"cy.get('.modal__panel:contains(""Are you sure you want to remove this file?"")').find('button').contains('Yes')","cy.get('div[role=dialog]:contains(""Are you sure you want to remove this file?"")').find('button').contains('Yes')",structural_break
9605,pkp/omp,"cy.get('.modal__panel:contains(""Add Contributor"")').find('button').contains('Save')","cy.get('div[role=dialog]:contains(""Add Contributor"")').find('button').contains('Save')",structural_break
9606,pkp/omp,"cy.get('.modal__panel:contains(""Add Contributor"")').find('button').contains('Save')","cy.get('div[role=dialog]:contains(""Add Contributor"")').find('button').contains('Save')",structural_break
9607,pkp/omp,"cy.get('.modal__panel:contains(""Add Contributor"")').find('button').contains('Save')","cy.get('div[role=dialog]:contains(""Add Contributor"")').find('button').contains('Save')",structural_break
9608,pkp/omp,"cy.get('.modal__panel:contains(""List of Contributors"")').find('.modal__closeButton')","cy.get('div[role=dialog]:contains(""List of Contributors"")').find('tr:contains(""Abbreviated"")').contains('Carter et al.')",structural_break
9609,pkp/omp,"cy.get('.modal__panel:contains(""List of Contributors"")').find('.modal__closeButton')","cy.get('div[role=dialog]:contains(""List of Contributors"")').find('tr:contains(""Abbreviated"")').contains('Finkel et al.')",structural_break
9610,pkp/omp,"cy.get('.modal__panel:contains(""Add Contributor"")').find('button').contains('Save')","cy.get('div[role=dialog]:contains(""Add Contributor"")').find('button').contains('Save')",structural_break
9611,pkp/omp,"cy.get('.modal__panel:contains(""Add Contributor"")').find('button').contains('Save')","cy.get('div[role=dialog]:contains(""Add Contributor"")').find('button').contains('Save')",structural_break
9612,pkp/omp,"cy.get('.modal__panel:contains(""Add Contributor"")').find('button').contains('Save')","cy.get('div[role=dialog]:contains(""Add Contributor"")').find('button').contains('Save')",structural_break
9613,pkp/omp,"cy.get('.modal__panel:contains(""Are you sure you want to remove Fake Author Name as a contributor?"")').find('button').contains('Delete Contributor')","cy.get('div[role=dialog]:contains(""Are you sure you want to remove Fake Author Name as a contributor?"")').find('button').contains('Delete Contributor')",structural_break
9614,pkp/omp,"cy.get('.modal__panel:contains(""' + message + '"")').find('button').contains('Submit')","cy.get('div[role=dialog]:contains(""' + message + '"")').find('button').contains('Submit')",structural_break
9615,pkp/omp,cy.get('h3').contains('Details (French)'),cy.get('h3').contains('Details (French (Canada))'),structural_break
9616,pkp/omp,cy.get('h3').contains('For the Editors (French)'),cy.get('h3').contains('For the Editors (French (Canada))'),structural_break
9617,pkp/omp,cy.get('#contributor-givenName-error-en_US').contains('This field is required.'),cy.get('#contributor-givenName-error-en').contains('This field is required.'),structural_break
9618,pkp/omp,"cy.get('.pkpFormField:contains(""Family Name"")').find('input[name*=""en_US""]')","cy.get('.pkpFormField:contains(""Given Name"")').find('input[name*=""givenName-en""]')",structural_break
9619,pkp/omp,"cy.get('.pkpFormField:contains(""Family Name"")').find('input[name*=""en_US""]')","cy.get('.pkpFormField:contains(""Given Name"")').find('input[name*=""givenName-en""]')",structural_break
9620,pkp/omp,"cy.get('.pkpFormField:contains(""Given Name"")').find('input[name*=""en_US""]')","cy.get('.pkpFormField:contains(""Given Name"")').find('input[name*=""givenName-en""]')",structural_break
9621,pkp/omp,cy.get('h3').contains('Details (English/English)'),cy.get('h3').contains('Details (English)'),assertion_change
9622,pkp/omp,cy.get('h3').contains('Details (French/Français (Canada))'),cy.get('h3').contains('Details (French)'),structural_break
9623,pkp/omp,cy.get('h3').contains('For the Editors (French/Français (Canada))'),cy.get('h3').contains('For the Editors (English)'),structural_break
9624,pkp/omp,cy.get('.pkpSteps__step__label--current').contains('Upload Files'),cy.get('.pkpSteps__step__label--current').contains('Details'),assertion_change
9625,pkp/omp,cy.contains('Make a Submission: Upload Files'),cy.contains('Make a Submission: Details'),assertion_change
9626,pkp/omp,cy.get('#titleAbstract-abstract-control-en_US'),cy.get('#titleAbstract-title-control-en_US'),structural_break
